stop_point_id,name,latitude,longitude,local_ref,wheelchair,shelter
n7098748081,Carrefour Garage,5.361681,-3.906856,,,
n7098748082,Adaman,5.3685214,-3.9098829,,,
n7098748083,Socoprix,5.3624675,-3.956674,,,
n7098748084,Riviera 2,5.3527149,-3.979792,,,
n7160556541,Saint Jean,5.336062,-4.0035772,,,
n7160556542,Lycée Moderne de Cocody,5.335168,-3.9959684,,,
n7160556543,Carrefour Mosquée Golf,5.3390831,-3.9787459,,,
n7160556544,Carrefour Anono,5.3464111,-3.9751786,,,
n7160556546,Riviera 2,5.3527309,-3.9768831,,,
n7160556547,Riviera 2,5.3523977,-3.9766934,,,
n7160556548,Station Service First Petroleum Riviéra 2,5.3510631,-3.9763856,,,
n7160556549,Leader Price,5.3402488,-3.9747494,,,
n7160556550,Rond-Point,5.3381016,-3.9756735,,,
n7160556551,Maison du PDCI-RDA,5.3350058,-3.9966651,,,
n7160556553,Saint Jean,5.3358477,-4.0036435,,,
n7160672808,Saint Jean,5.336514,-4.0040472,,,no
n7160672809,Carrefour la Vie,5.3493821,-4.0024419,,,no
n7160672810,ENA,5.3607992,-3.9978634,,,no
n7160672811,2 Plateaux Mobile,5.369372,-3.9983663,,,no
n7160672812,Espace Opera,5.3852048,-3.9931762,,,no
n7160672813,Pharmacie des Allees,5.4086542,-3.987211,,,no
n7160672814,Boulangerie le Jour du Pain,5.4098331,-3.9852141,,,
n7160672815,Petro Ivoire Angré,5.4049572,-3.9905812,,,
n7160672816,Sococé,5.3744845,-3.9983301,,,
n7160672817,Mobile,5.3684947,-3.9981115,,,
n7160672818,Saint Jean,5.3364806,-4.0038018,,,
n7160738662,PFO Africa CI,5.3455104,-4.002918,,,no
n7160738664,Petro Ivoire Angré,5.4045593,-3.9906241,,,
n7160738665,Les Oscars,5.3945907,-3.9918455,,,no
n7160738666,Espace Opera,5.3855546,-3.9929134,,,no
n7160738667,Snedai,5.3771042,-3.9979123,,,no
n7167642497,Pharmacie Vridi SIR,5.262302,-3.98256,,,
n7167642498,Petit Bassam,5.2568994,-3.9781907,,,
n7167642499,Centre Pilote Des Jeunes De Port Bouet,5.2616476,-3.9643854,,,
n7167642500,La Poste,5.2640221,-3.9844832,,,
n7167642501,Vridi Cité,5.2666329,-3.9883375,,,
n7167642502,Vridi Cité,5.2667103,-3.9883335,,,
n7167642503,Paroisse St Jean Marie Vianney,5.2656006,-3.9860174,,,
n7167642504,La Poste,5.2640154,-3.9842887,,,
n7167642506,Petit Bassam,5.2569989,-3.9781136,,,
n7167642507,Cimétière de Port-Bouët,5.2572273,-3.9730664,,,
n7167642508,Station,5.2568347,-3.9717186,,,
n7167642509,Marché de Port-Bouët,5.2577,-3.9648172,,,
n7167707751,Au 19,5.2557943,-3.9962031,,,
n7167707752,Vridi Canal,5.2543307,-4.0062949,,,
n7167707753,Vridi Canal,5.2543874,-4.0062211,,,
n7167707754,Pharmacie Vridi Village,5.2556167,-3.9973108,,,
n7167707755,Marché de Port-Bouët,5.2567278,-3.9652102,,,
n7167781666,Jean folly,5.2412963,-3.9096469,,,
n7167781667,Marché Adjoufou,5.2430912,-3.9209591,,,
n7167781668,Marché de Port-Bouët,5.2575638,-3.9646751,,,
n7167781669,Marché de Port-Bouët,5.2576092,-3.9648521,,,
n7167781670,Église Méthodiste Unie Port-Bouët,5.253743,-3.9622208,,,
n7167781671,Marché Adjoufou,5.2433664,-3.92158,,,
n7167781672,Mosquée,5.240686,-3.9044675,,,
n7167781673,Église Catholique,5.2404109,-3.9028153,,,
n7167781674,Carrefour Abraham,5.238433,-3.8899219,,,
n7167781675,Carrefour Abraham,5.2379215,-3.8867462,,,
n7167781676,Anani - Rond-point,5.2371222,-3.8737408,,,
n7170470245,Abobo Gare,5.4218592,-4.0180993,,,no
n7170470246,Carrefour Mosquée,5.4225247,-4.0187028,,,no
n7170470247,Abobo Gendarmerie,5.4276862,-4.0201874,,,no
n7170470249,BC (Belle Cité),5.4458699,-4.0206977,,,no
n7170470250,BC (Belle Cité),5.446211,-4.0206964,,,no
n7170470251,Carrefour Ecole,5.4426577,-4.0205347,,,no
n7170470252,Sainte Marie,5.4334418,-4.0202069,,,no
n7170470260,Abobo Gare,5.4220721,-4.0182079,,,no
n7170486849,Abobo Gendarmerie,5.4258758,-4.0200131,,,no
n7170486850,Marché de Nuit,5.4362234,-4.0298554,,,no
n7170486851,Taxi Gare,5.4438379,-4.0534082,,,no
n7170486852,Bon Prix,5.4437084,-4.057509,,,no
n7170486853,Carrefour N'Dotré,5.4433467,-4.0688568,,,no
n7170486854,Paris Baguette,5.4434882,-4.0682969,,,no
n7170486856,Nouvelle Gare,5.4392306,-4.042085,,,no
n7170486858,Rond Point Gendarmerie,5.4261402,-4.0202571,,,no
n7171335585,Ciné Cool,5.4178225,-4.0120778,,,no
n7171335586,Samaké,5.4152691,-4.0062815,,,no
n7171335587,Carrefour Angré,5.4148052,-3.9955347,,,no
n7171335588,Carrefour Paweur,5.4250381,-3.989972,,,no
n7171335589,Carrefour Mosquée,5.441591,-3.9832601,,,no
n7171335590,Carrefour COSIM,5.4424655,-3.9820893,,,no
n7171335591,Biabou,5.4456736,-3.9781947,,,no
n7171335593,Biabou,5.4455655,-3.9781143,,,no
n7171335594,Clinique,5.4412279,-3.9836597,,,no
n7171335595,Carrefour Cimetière,5.4384643,-3.9865337,,,no
n7171370581,Abobo Gendarmerie,5.4269906,-4.0202639,,,no
n7171370582,Camp Commando,5.4351053,-4.0203416,,,no
n7171370583,Complexe sportif d’Abobo,5.4383201,-4.0161279,,,no
n7171370584,Carrefour Bassolé,5.4411498,-4.0087451,,,no
n7171384785,Houphouet Boigny,5.4434935,-4.008837,,,no
n7171384786,Houphouet Boigny,5.4435552,-4.0087707,,,no
n7171384787,Carrefour Zouglou,5.4396993,-4.0086123,,,no
n7171384788,Carrefour Commissaire,5.4383909,-4.0122722,,,no
n7171384789,Abobo Gare,5.4214927,-4.0176574,,,no
n7171428176,Abobo Gare Mairie,5.421466,-4.0153517,,,no
n7171428177,Centre D'action Culturelle D'abobo,5.4207791,-4.0147077,,,no
n7171428179,Petro Ivoire Angré,5.4047816,-3.9909969,,,no
n7171428180,Abobo Gare Mairie,5.4214106,-4.0154231,,,no
n7171567234,Warren Palmeraie,5.3600674,-3.9617317,,,no
n7171567235,Pharmacie Ste Béatrice,5.3736313,-3.9615925,,,no
n7171567236,CIE 8e Tranche Djibi,5.3883221,-3.9750579,,,no
n7171567237,Marché,5.4006213,-3.9802185,,,no
n7171567238,Pharmacie Les Lauréats,5.3976539,-3.9862789,,,no
n7171567239,22e Arrondissement,5.3982668,-3.9911894,,,no
n7171567240,Pharmacie Bien Être,5.3910869,-3.9756567,,,no
n7183549114,Warren Palmeraie,5.360012,-3.9617759,,,no
n7183549115,Garage,5.3676412,-3.9638372,,,
n7183549116,Pharmacie 8ème Tranche,5.4009705,-3.9782092,,,
n7183549117,Terminus 81/82,5.4037182,-3.9849425,,,
n7183549119,CNPS,5.3868604,-3.9744987,,,
n7183549120,Groupe Scolaire les Petites Abeilles,5.3829463,-3.9690886,,,
n7183549121,Mosquée,5.3704548,-3.9645336,,,
n7184140909,Unilever,5.282873,-4.0084568,,,
n7184140910,Port de Pêche,5.2885117,-4.0103699,,,
n7184140911,Carrefour,5.2872865,-4.0101573,,,
n7184140912,Unilever,5.2832736,-4.0082999,,,
n7184140913,Au 19,5.2560547,-3.9968066,,,
n7184140914,Pharmacie Vridi,5.2583544,-3.9819203,,,
n7184140915,Terre rouge,5.2575398,-3.9791577,,,
n7184140917,Marché de Port-Bouët,5.2568921,-3.9648025,,,
n7184205208,Carrefour Aéroport,5.2475404,-3.9438638,,,
n7184205209,Carrefour Portail Cité,5.2497072,-3.942984,,,
n7184205210,Depôt SOTRA,5.2507516,-3.9425462,,,
n7184205211,Boutique,5.2547807,-3.9396112,,,
n7184205212,Aéroport,5.253914,-3.9340845,,,
n7184205213,Aéroport - Aeria Maintenance,5.2581781,-3.9322968,,,
n7184205214,Aéroport - Aeria Maintenance,5.2581568,-3.9322217,,,
n7184205215,OLA,5.2566764,-3.9328433,,,
n7184205216,P1,5.2553683,-3.9341147,,,
n7184205217,Aéroport,5.2536415,-3.9341455,,,
n7184205218,Garage,5.2527722,-3.9416523,,,
n7184205220,Carrefour Aéroport,5.2475124,-3.9437988,,,
n7187396845,Grand Marché de Koumassi,5.2932083,-3.9591739,,,
n7187396847,Grand Marché de Koumassi,5.2934734,-3.9580715,,,
n7187396848,Cimétière de Koumassi,5.2942051,-3.9550298,,,
n7187396849,Pharmacie Campement,5.3045089,-3.945327,,,
n7187396850,Lycée municipal de Koumassi,5.3120416,-3.9452391,,,
n7187396851,Koumassi Grand Marché,5.3128809,-3.9436278,,,
n7187396852,Centre Médical Social,5.3096393,-3.9481969,,,
n7187396853,Inchallah,5.2987428,-3.9552297,,,
n7187396854,Cimétière de Koumassi,5.2949657,-3.9559197,,,
n7187396856,Grand Marché de Koumassi,5.2935121,-3.9575793,,,
n7190927829,Grand Marché de Koumassi,5.2933198,-3.9577335,,,
n7190927830,EPP BAD,5.2900534,-3.962068,,,
n7190927831,Grand Carrefour de Koumassi,5.2875642,-3.97036,,,
n7190927832,Le Réservoir,5.2772175,-3.9670019,,,
n7190927833,Carrefour Ancien Koumassi,5.2765939,-3.9664668,,,
n7190927834,Ancien Koumassi - Terminus,5.2754601,-3.9658794,,,
n7190927835,Carrefour Ancien Koumassi,5.2766833,-3.9669308,,,
n7190927836,Centre Matthew Ray,5.2903926,-3.9612848,,,
n7190927837,Grand Marché de Koumassi,5.2918068,-3.9574633,,,
n7190927838,King Cash,5.2939274,-3.95621,,,
n7190993874,Gare de Wôrô-Wôrô d'Anoumabo,5.3068711,-3.9639898,,,
n7190993875,Carrefour Sans fil,5.3029271,-3.9636525,,,
n7190993876,Groupe Scolaire Entente,5.3016105,-3.961783,,,
n7190993877,Paroisse Saint François,5.3000942,-3.9611205,,,
n7190993879,Grand Marché de Koumassi,5.2938646,-3.9596432,,,
n7190993880,Grand Marche de Koumassi,5.2936743,-3.9596734,,,
n7190993881,Pharmacie Saint François,5.2951479,-3.9600456,,,
n7190993882,Trois Ampoules,5.2972365,-3.9623845,,,
n7190993883,Carrefour Sans fil,5.3029972,-3.9637269,,,
n7190993884,Gare de Wôrô-Wôrô d'Anoumabo,5.3068745,-3.9640515,,,
n7191121578,Grand Marché de Koumassi,5.2935832,-3.9576034,,,
n7191121579,Mosquée Sangaré,5.3076256,-3.9406237,,,
n7191121580,Pharmacie Le Roc,5.30922,-3.9380045,,,
n7191121581,Koumassi Campement,5.3105527,-3.9363013,,,
n7191121582,Koumassi Campement,5.3104966,-3.9362437,,,
n7191121583,Boulangerie la Baguette,5.3099892,-3.9369008,,,
n7191121584,Commissariat 20ᵉ arrondissement,5.3054249,-3.9433891,,,
n7191135685,Lycee Ste Therese Mesano,5.3001916,-3.9487756,,,
n7191135686,Maison Blanche Koumasssi,5.2971323,-3.9564461,,,
n7191232911,Grand Marché de Koumassi,5.2936443,-3.9569852,,,
n7191232912,Pharmacie Saint Albert,5.2922849,-3.9574988,,,
n7191232913,Cimétière de Koumassi,5.2925199,-3.955286,,,
n7191232914,Site des garagistes Koumassi,5.290181,-3.9547254,,,
n7191232915,Bourse du bois Koumassi,5.2863056,-3.9522893,,,
n7191232917,Gare de Wôrô-Wôrô Soweto,5.2860031,-3.9512948,,,
n7191232918,Nouveau marché Soweto,5.2856199,-3.9516382,,,
n7191232919,Cimétière de Koumassi,5.2940516,-3.9552887,,,
n7191232920,Grand Marché de Koumassi,5.2937124,-3.9566593,,,
n7191438553,Trois Ampoules,5.2971043,-3.9621967,,,
n7191438554,Paroisse Saint Etienne de Koumassi,5.2903325,-3.9623979,,,
n7191438555,Hopital General de Koumassi,5.2869253,-3.9687426,,,
n7191438557,Hopital General de Koumassi,5.2869099,-3.9688338,,,
n7191438558,Paroisse Saint Etienne de Koumassi,5.2905448,-3.9625025,,,
n7643846396,Église Saint Bernard,5.3690515,-3.980362,,,
n7833549603,Gare communale,5.296482,-3.9546812,,,
n7833549604,Gare de Wôrô-Wôrô Soweto,5.2860179,-3.9514276,,,
n7833549607,Gare communale,5.2964646,-3.9547938,,,
n7833694092,Gare communale,5.2968231,-3.9550613,,,
n7833694093,Sicogi,5.2880261,-3.9654825,,,
n7833694095,Sicogi,5.2882335,-3.9654467,,,
n7833694096,Groupe Scolaire Pépinière,5.2846993,-3.9640746,,,
n7833694097,Rois des Rois,5.2848849,-3.9579805,,,
n7834704383,Akromiambla,5.3121998,-3.9528392,,,
n7834704384,Sicogi,5.288236,-3.965532,,,
n7834718785,Akromiambla,5.3122339,-3.952876,,,
n7834718787,Sicogi,5.2889063,-3.9656199,,,
n7834785518,Pharmacie Aniel,5.2900598,-3.9626563,,,
n7834816424,Sicogi,5.2880316,-3.9653188,,,
n7834816425,Soweto,5.2861033,-3.9528921,,,
n7834816426,Soweto,5.2860139,-3.9528573,,,
n7834873583,Gare Wôro-Wôrô 9 Kilo,5.3572694,-3.9638315,,,
n7834873584,Akouédo,5.348423,-3.9409446,,,
n7834978086,Gare Wôro-Wôrô 9 Kilo,5.3573836,-3.9640441,,,
n7835761635,Leader Price,5.3551851,-3.9607108,,,
n7835761636,DC10,5.3291098,-3.9516033,,,
n7835761637,Mosquée Cité Eden,5.3284441,-3.9405157,,,
n7835761638,DC10,5.3290243,-3.9515631,,,
n7835761640,Mosquée Cité Eden,5.3283533,-3.9405184,,,
n7835761641,Rue Filaho,5.3283446,-3.9478462,,,
n7835761642,Institut Britanique,5.332898,-3.9574948,,,
n7835784410,Sol Beni au Bateau,5.3245123,-3.9602789,,,
n7835784411,Sol Beni au Bateau,5.324551,-3.9604077,,,
n7835784412,Pharmacie Saint-Pierre des Rosées,5.3538338,-3.9574814,,,
n7835819027,Gare de taxi Riviera Bonoumin,5.3586607,-3.9652504,,,
n7835819028,Pharmacie Saint Jean Paul II,5.365377,-3.9691316,,,
n7835819029,Abri 2000,5.3747889,-3.9705129,,,
n7835819030,Abri 2000,5.3748563,-3.9703144,,,
n7835819031,Église des Assemblées de Dieu,5.3704748,-3.9684811,,,
n7835819032,Paul Ndré,5.3678324,-3.967706,,,
n7835819033,Gare de taxi Riviera Bonoumin,5.3586367,-3.9652947,,,
n7835899826,O'Burger,5.3633147,-3.9597063,,,no
n7835899827,Institut de beauté Spa,5.3942199,-3.9569932,,,no
n7835899828,CHU Angré,5.3996973,-3.9565184,,,no
n7835899829,Station,5.3628888,-3.9593676,,,
n7835899830,Enica,5.3790062,-3.9531248,,,no
n7835899831,Pharmacie Est,5.3975251,-3.9566445,,,no
n7835899832,CHU Angré,5.3996713,-3.9563301,,,no
n7835947934,Honi Poissonnerie,5.4024899,-3.9615704,,,
n7835947935,Lavage,5.3998309,-3.964954,,,
n7835947937,Rosier Programme 6,5.3962654,-3.9691731,,,
n7835947938,Chez Miss Zahui,5.3696036,-3.9602534,,,
n7835947939,Station,5.3627385,-3.9597807,,,
n7836077585,Station,5.3630296,-3.9597036,,,
n7836077586,Guiro,5.3717059,-3.9580681,,,no
n7836077587,Star 14,5.382929,-3.9688332,,,no
n7836077588,Cash Center 8ème Tranche,5.3859298,-3.9743873,,,no
n7836077589,SGBCI,5.3874012,-3.9747937,,,
n7836077590,Immeuble Sylla,5.3925937,-3.9762086,,,
n7836077591,Petro Ivoire Angré,5.404315,-3.990144,,,
n7836077592,Petro Ivoire Angré,5.4044465,-3.9905114,,,
n7836077593,Station,5.3630911,-3.9594112,,,
n7836121074,Leader Price,5.3396092,-3.9751464,,,
n7836121075,Flambeau,5.3406787,-3.9746837,,,
n7836121076,Marché,5.3454243,-3.974897,,,
n7836121077,Carrefour Garage,5.3477904,-3.9755957,,,
n7836121078,Riviera 2,5.3527522,-3.9767919,,,
n7836121079,Marché,5.3457127,-3.9748567,,,
n7836121081,Leader Price,5.3395678,-3.9750579,,,
n7837854395,Rue 12,5.3070794,-3.9639549,,,
n7837854396,Rue 12,5.3016045,-4.0105623,,,
n7837854397,Rue 12,5.3016739,-4.0105274,,,
n7837854398,Marché Samsung,5.2997777,-4.0073812,,,
n7837854399,Boulevard,5.2947647,-3.9785112,,,
n7837854401,Anoumabo sans fil,5.3070821,-3.9640468,,,
n7839982486,Maison Blanche,5.3117709,-3.9607728,,,no
n7839982587,Carrefour Milieu,5.311633,-3.9687983,,,no
n7839982685,Carrefour Lycée,5.3034246,-3.9761717,,,no
n7839982686,Au Bambou,5.3117442,-3.9663823,,,no
n7839982785,Carrefour Milieu,5.3116811,-3.968808,,,no
n7839982786,Maison Blanche,5.3117845,-3.9606816,,,no
n7839982885,Carrefour Lycée,5.3032314,-3.9759833,,,no
n7840094085,Gare Sotra Marcory,5.3083247,-3.9835699,,,no
n7840094185,Maison Blanche,5.3117251,-3.9608181,,,no
n7840094285,Pharmacie Roma,5.3088982,-3.9772231,,,no
n7840094286,Gare Sotra Marcory,5.3084368,-3.9839226,,,no
n7840247685,CTAO,5.3082486,-3.9566176,,,no
n7840247785,Ferraille,5.3086859,-3.9640535,,,no
n7840247786,Gare d'Adjamé,5.3117605,-3.9641654,,,no
n7840676797,Institut Froebel,5.3116507,-3.9737027,,,no
n7840676798,Carrefour Diabaté,5.3082779,-3.9614738,,,no
n7840676799,Carrefour Amangou,5.3116247,-3.9707039,,,no
n7840690990,Carrefour Marché,5.3082903,-3.9639437,,,no
n7840690991,Gare Sotra Marcory,5.3083041,-3.9836619,,,no
n7840697489,En bas du pont,5.303307,-3.9761672,,,no
n7840697490,CTAO,5.3083149,-3.9566179,,,no
n7840790185,Hibiscus,5.2994889,-3.9796793,,,
n7840790285,Mairie de Marcory,5.2911823,-3.99011,,,
n7840790286,Hibiscus,5.2995687,-3.9797324,,,
n7840790387,Mairie de Marcory,5.2908229,-3.9902304,,,
n7840850687,Elysée Viera,5.3519217,-3.9717467,,,
n7840850688,Chez Alpha,5.3534973,-3.9697257,,,
n7840850689,Station Riviera 2,5.3514046,-3.9763371,,,
n7840862585,Station Riviera 2,5.3513028,-3.9762374,,,
n7840862887,9 Kilo,5.3573796,-3.964374,,,
n7841011316,Saint Jean,5.3356527,-4.0038849,,,
n7841011317,Lycée Classique d'Abidjan,5.3301139,-4.004589,,,no
n7841011318,Hôtel Ivoire,5.3288874,-4.0047406,,,no
n7841011319,Gare de Warren Blockauss,5.3250865,-4.001542,,,no
n7841011320,Gare de Warren Blockauss,5.3251031,-4.0016634,,,no
n7841011321,Parking,5.3265833,-4.0015179,,,no
n7841011322,Hôtel Ivoire,5.3292768,-4.0045827,,,no
n7841011323,Lycée Classique d'Abidjan,5.3317777,-4.0045944,,,no
n7841011324,Saint Jean,5.3356721,-4.0041317,,,
n7842766285,Gare de Warren Blockauss,5.3250653,-4.0015419,,,no
n7842766286,CHU de Cocody,5.3467182,-3.9945931,,,no
n7842766287,INFS,5.3465232,-3.9950551,,,no
n7842766486,Station Ola,5.3441411,-3.9983945,,,no
n7842766585,INSAAC,5.345435,-3.9971446,,,no
n7842767185,Sup Elite,5.3419503,-3.9993044,,,no
n7842767186,Allocodrome,5.338118,-3.9998201,,,no
n7842767187,CHU de Cocody,5.3462642,-3.9928664,,,no
n7842852286,CIE,5.3385483,-4.0037783,,,no
n7842852287,La vie,5.3480575,-4.002625,,,no
n7842852485,SGBCI,5.3391525,-4.0037032,,,no
n7842905485,Fondation Children of Africa,5.331295,-4.0009084,,,no
n7842905486,Banque Mondiale,5.3290303,-4.0010901,,,no
n7842905585,Feu de la patisserie,5.3350402,-4.0002445,,,no
n7842905586,Pharmacie La Piété,5.333784,-4.0003525,,,no
n7842905685,Feu de la patisserie,5.335163,-4.0001801,,,no
n7843256286,Jacques Prevet,5.3460559,-3.9494763,,,
n7843264787,Akouédo,5.3486238,-3.9408008,,,
n7843264988,Roi du Pain,5.3462155,-3.945997,,,
n7843272185,Cité Universitaire,5.3532937,-3.9741714,,,
n7843272285,Akouédo,5.348655,-3.9408264,,,
n7843272486,Station Riviera 2,5.3513368,-3.9761486,,,
n7843272685,Jacques Prevet,5.3459542,-3.9495562,,,
n7843524985,Station Riviera 2,5.3512227,-3.9763494,,,
n7843524986,Pharmacie de la 2,5.3530206,-3.976519,,,
n7843525285,Cité Belles Fleurs Riviera 3,5.3463684,-3.9526092,,,
n7843525286,M'pouto - CIAD,5.328332,-3.9410193,,,
n7843525385,Carrefour Sol Béni,5.3312269,-3.957818,,,
n7843525386,Ecole Libanaise,5.3284448,-3.9453229,,,
n7843525585,Mosquée Cité Eden,5.328365,-3.9402086,,,
n7843525885,Institut Britanique,5.3327685,-3.9576074,,,
n7843525886,Lamiyia,5.3359572,-3.9581345,,,
n7843927985,Siporex - Gare SBTA,5.3557302,-4.0745615,,,
n7843927986,Poisson d’Afrique,5.3467349,-4.0722866,,,
n7843927987,Siporex - Pharmacie,5.3556578,-4.074541,,,
n7843928085,Toit Rouge Jean-Paul 2,5.330652,-4.0473904,,,
n7843928086,Yopougon Bouassi,5.3294262,-4.0500458,,,
n7843928185,Toit Rouge Jean-Paul 2,5.3306046,-4.0473468,,,
n7843928285,Maquis chez Raoul,5.3309398,-4.0515082,,,
n7843928385,Offoumou Yapo,5.3317363,-4.0523297,,,
n7844053285,5 étoiles,5.3366368,-4.0622411,,,
n7844053286,Carrefour Koweit,5.3221935,-4.0540805,,,
n7844053385,Ghandi,5.3233833,-4.0598372,,,
n7844054485,Carrefour Koweit,5.3221381,-4.0541164,,,
n7847553385,Siporex,5.3556938,-4.0736002,,,
n7847553386,Andokoi - Zone Industrielle,5.3690635,-4.0806779,,,
n7847553387,Siporex,5.3556551,-4.0735647,,,
n7847553485,Zone Industrielle,5.3691917,-4.0801911,,,
n7847553585,Garage,5.3618693,-4.0688038,,,
n7855287155,Carrefour sapeur-pompier,5.3283115,-4.0611394,,,
n7855287156,Cité Gem2,5.3278994,-4.062754,,,
n7855287157,Marché,5.3256788,-4.0623867,,,
n7855287158,Hôtel Lagunaire,5.3244122,-4.0623306,,,
n7855287159,Yopougon Camp Militaire,5.3230698,-4.0623259,,,
n7855287160,Camp militaire - King Cash,5.3189849,-4.0615875,,,
n7855287161,Carrefour,5.3247987,-4.062418,,,
n7855287162,Yopougon Camp Militaire,5.3232825,-4.0624124,,,
n7855287164,Camp militaire - King Cash,5.318986,-4.0616871,,,
n7855287166,Carrefour sapeur-pompier,5.3283527,-4.0611894,,,
n7855330728,Carrefour,5.3289869,-4.0709496,,,
n7855330729,CNPS,5.3281345,-4.0654311,,,
n7855330730,Kouté Terminus 40,5.3302866,-4.0741618,,,
n7855330732,Kouté Terminus 40,5.3303458,-4.0741175,,,
n7855330733,Carrefour Kouté,5.3290522,-4.0693829,,,
n7855330734,CNPS,5.3282352,-4.0657525,,,
n7855330735,Pharmacie Nankoko,5.3280605,-4.0633929,,,
n7866306285,Yopougon Gabriel Gare,5.3563641,-4.0726058,,,
n7866306286,Yopougon Prison Civil,5.3923934,-4.0835211,,,
n7866306485,Yopougon Prison Civil,5.3922892,-4.0835378,,,
n7866306685,Yopougon Gabriel Gare,5.3563962,-4.0726501,,,
n7866467385,Lavage le Sticker,5.3437542,-4.0692453,,,
n7866467386,Ghandi,5.3248704,-4.0598189,,,
n7866467485,Camp militaire,5.3187601,-4.0617654,,,
n7866467486,Siporex,5.3554485,-4.0745623,,,
n7866467585,CNPS,5.3280703,-4.0656275,,,
n7869419886,Mossikro,5.3409601,-4.046634,,,
n7869419985,Clinique Chinoise,5.3466995,-4.0677269,,,
n7869420085,Bonnet Rouge,5.3466982,-4.0658829,,,
n7869420086,Bonnet Rouge,5.3466344,-4.0661276,,,
n7869420186,Gabriel Gare,5.3564776,-4.0715805,,,
n7869420285,Boulangerie Patisserie au Blé Doré,5.350995,-4.0685386,,,
n7869930486,Derrière Rail,5.4150481,-4.033528,,,
n7869930487,Gare des Taxis,5.414946,-4.0301672,,,
n7869930985,1er Carrefour,5.4149947,-4.0315439,,,
n7869930986,Petit Carrefour,5.4148759,-4.0290166,,,
n7869930987,Abobo Gare Mairie,5.4198898,-4.0179059,,,
n7873445787,King Deco,5.3360947,-4.0623316,,,
n7873450686,Yopougon Complexe,5.3404965,-4.0622572,,,
n7873450785,Brésil,5.3357048,-4.0622424,,,
n7873450786,Pharmacie Laoulo,5.3332265,-4.0623491,,,
n7873450885,Carrefour Gandhi,5.3237311,-4.0595019,,,
n7873450886,Yopougon Kowëit,5.3222442,-4.0544339,,,
n7873450985,Carrefour sapeur-pompier,5.3282385,-4.0609684,,,
n7875553955,Banque BHCI,5.3408149,-4.0730457,,,
n7875553956,Carrefour marché de Selmer,5.3408336,-4.0680018,,,
n7875553957,Complexe,5.3408149,-4.0631363,,,
n7875553958,Carrefour Lama Fofana,5.337894,-4.0550119,,,
n7875553959,Coopec Selmer,5.3407428,-4.0667083,,,
n7875553960,Banque BHCI,5.3407328,-4.0730511,,,
n7875631029,Espace Karamel,5.3408163,-4.065966,,,
n7875631030,Petit Prix,5.340859,-4.059066,,,
n7875631031,Carrefour Lama Fofana,5.337896,-4.0551084,,,
n7875631032,Carrefour marché de Selmer,5.3407215,-4.0677845,,,
n7876023212,Picasso,5.339007,-4.0622002,,,
n7876023213,Clinique les Oliviers,5.3331731,-4.0622297,,,
n7876023214,Eco Prix,5.3312476,-4.0620419,,,
n7876023215,Carrefour sapeur-pompier,5.3286918,-4.0609691,,,
n7876023216,Carrefour sapeur-pompier,5.3286464,-4.0610589,,,
n7876023217,Poisson d’Afrique,5.3312062,-4.062219,,,
n7876023218,Pharmacie Nouveau Quartier,5.3386518,-4.0623558,,,
n7876057936,Rond-point du Palais de justice,5.325454,-4.0769248,,,
n7876057937,Mosquée,5.3260553,-4.0739022,,,
n7876057940,Snedai,5.3264284,-4.0599383,,,
n7876057941,Rond-point du Palais de justice,5.3251856,-4.0770448,,,
n7876367204,Pharmacie Nankoko,5.3282084,-4.0632087,,,
n7876367205,Carrefour Asanvon,5.332464,-4.0670992,,,
n7876367206,Saguidiba,5.3321289,-4.073153,,,
n7876367208,Saguidiba,5.3322464,-4.0731516,,,
n7876367209,Carrefour Lonaci,5.3324186,-4.0686053,,,
n7876367210,Harmonie,5.3321916,-4.0654081,,,
n7876448804,Carrefour Gandhi,5.3236844,-4.0603106,,,
n7876448805,carrefour Santé Village,5.3098276,-4.0439826,,,
n7876448806,Abobo Doumé Bateau-bus,5.3113566,-4.0359709,,,
n7876448807,Abobo Doumé Bateau-bus,5.3113192,-4.0358596,,,
n7876448808,Marché Abobo Doumé,5.3078112,-4.0384948,,,
n7876565391,"Gare de Woro Woro, Deux Plateau - Vallon",5.3782458,-4.006315,,,no
n7876565392,Aghien,5.3850112,-3.9903492,,,no
n7876565393,Espace Opera,5.3852742,-3.9927494,,,no
n7876565394,Termunis Pont Soro,5.3849912,-3.9830348,,,no
n7876565395,Restaurant Rehobaoth,5.3909614,-3.9864593,,,no
n7876580785,Sable,5.3566645,-4.0663335,,,
n7876580786,Carrefour Pitch,5.3466294,-4.0604427,,,
n7876580787,Station Total Bel Air,5.3483532,-4.0634353,,,
n7876580788,Sable,5.3564098,-4.0665004,,,
n7876580885,Carrefour Centre Medical Saint Sauveur,5.346561,-4.0593634,,,
n7876580985,Mossikro,5.3409057,-4.0467218,,,
n7876590801,Salon de beauté,5.3842087,-3.9944972,,,no
n7876590802,Cascades,5.3806037,-3.9854421,,,no
n7876590804,Cascades,5.3805984,-3.9853267,,,no
n7876590805,Espace Opera,5.3852295,-3.9927699,,,no
n7876590806,Station Service Total Las Palmas,5.3807853,-3.9950672,,,no
n7876590807,Lavage Professionel,5.3799935,-3.9962286,,,no
n7876590808,Gare Warren Zoo,5.378183,-4.0061947,,,no
